"","x"
"1357","Spending Insanity: Last year�s deficit = $1.4 Trillion. Combined total of every surplus in U.S. history = $602 Billion"
"1358","Debt is over $13 Trillion. We must stop spending! My speech from today on the House floor.VIDEO: http://bit.ly/ak5GYa #tcot"
"1359","US Rep @VernBuchanan : """"Stimulus"""" Starts With Small Business ::VIDEO::  http://bit.ly/aXFSav   ..... #jobs #spending"
"1360","Do you believe in NOT #spending more than we take in? If so, please follow me on Twitter. (Plz RT) #tcot #debt #economy"
"1361","Do you believe in NOT #spending more than we take in? If so, please follow me on Twitter. (Plz RT) #tcot #debt #economy"
"1362","Do you support helping Washington cut spending by passing a Balanced Budget Amendment?If so, please follow me on Twitter. #tcot #debt"
"1363","""""1st bill I introd when I got to DC was a balancd budget amndmnt.How about not spending more than we take in?""""-VB Venice TH"
"1364","::VIDEO::Spending is out of control,banning earmarks is a good start.Video Link: http://bit.ly/bNWKe4 .... #tcot #debt #gop"
"1365","Release: @VernBuchanan Applauds Earmark Ban;Says Congress Must Reduce Spending&amp;Balance The Budget http://bit.ly/d9wjKq ....Thoughts? #tcot"
"1366","My town hall at Braden River HS has just ended. Spending &amp; #HealthCare dominated the discussion. A lot of concerned people. #fb #tcot"
"1367","National Debt Facts: Spending is out of control, we need a Constitutional Balanced Budget Amendment! [VIDEO: http://bit.ly/8DMryW ] #tcot"
"1368","Please take a moment to view my on-court interview w/10Connect�s @prestonrudie about the budget and gov spending http://tinyurl.com/vb1on1"
"1369","RT @gopwhip: What would #YouCut? Take 5 minutes to tell Congress how you'd cut spending in Washington: http://j.mp/avqqKy #tcot"
"1370","Fed gov't spending is out of control. House proposing 12.1% total domestic spending increase for 2010.  WSJ weighs in: http://bit.ly/ssc4p"
"1371","My commitment: holding Washington accountable for its reckless spending &amp; wasting taxpayers� $, hence my no-earmark pledge.  #RSC"
"1372","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1373","RT @johnboehner: """"Obama says raise revenue; Boehner says lower spending"""" http://ow.ly/2B7kT (via @washtimes)"
"1374","""""Time for a spending cap with teeth"""" say House GOP'ers, Pence, Hensarling http://bit.ly/cERCeF Tax hikes won't cut it."
"1375","RT @GOPWhip Washington's runaway spending amounts to generational theft; this 30 second video drives that point home: http://j.mp/PiggyBank"
"1376","WSJ says: """"the U.S. government had another fabulous year�in spending your money"""" http://bit.ly/b77fF9"
"1377","LATimes: """"Budget woes? Just don't pass one"""" http://bit.ly/cLmL0u  Pretending there isn't a spending problem doesn't make it so."
"1378","Federal government added another $2 trillion in red ink last year: http://reut.rs/fztcaI  Another warning to get serious about spending cuts"
"1379","After 2010 deficit tops $1 trillion again, Bernanke tells Congress to limit federal spending: http://bit.ly/ccEQXR"
"1380","Democrats preparing $1.8 trillion debt limit increase. http://bit.ly/4Ws13Q The irony? Today House votes on half trillion $ spending bill."
"1381","@USATODAY on federal spending habits: """"In Congress, 'emergency' is what you don't want to pay for"""" http://bit.ly/9jLTOI"
"1382","TWT: Republicans press Obama to budge on tighter budget
 http://bit.ly/axlIHv National debt is over $13trillion, time to reduce spending."
"1383","Weekly spending cuts heading for votes in the House next year: http://bit.ly/gORf0Q  It's true, Washington has a spending problem."
"1384","""""Deficit Balloons Into National-Security Threat"""" says WSJ http://bit.ly/d8onOs - 1/3 of federal spending is borrowed."
"1385","National debt will reach 62% of U.S. economy by end of year, CBO says http://bit.ly/blQocr Highest since WWII. Time for spending cuts."
"1386","The National Debt Has Increased $5 Trillion Since Speaker Pelosi Vowed, �No New Deficit Spending� - http://bit.ly/aF10PN"
"1387","Temporary stimulus spending to be made permanent? WSJ editorial: """"The Eternal Stimulus"""" http://bit.ly/cEpIlJ"
"1388","AP: Senate rejects near-freeze on spending: http://bit.ly/aStNlb"
"1389","House passed huge spending bill yesterday. 5000+ earmarks, 12% spending increase. http://bit.ly/6YVxuh I voted no, kept no earmark pledge."
"1390","""""Deficit hits all-time Dec. high"""" http://bit.ly/8idTVa  Another reminder of the need for spending restraint."
"1391","How would you reduce federal spending?  Take your pick &amp; vote w/ new #YouCut tool: http://bit.ly/9Lt3DG Top picks to be targeted for cut."
"1392","Vote on budget today.  Should Congress be raising taxes? Spending $4 trillion? http://online.wsj.com/article/SB123854083982575457.html"
"1393","""""spending money to be paid by posterity, under the name of funding, is but swindling futurity on a large scale."""" -T. Jefferson"
"1394","Tweet too long. Folks want gov spending cut. So do I"
"1395","Last night Pelosi/Obey shut down debate on spending bill, sent bill to Rules Cmte to kill most amendments. GOP shut out. Unprecedented."
"1396","USA TODAY weighs in on out of control spending: http://tinyurl.com/fiscaltailspin"
"1397","Interesting AP study on some stimulus spending.  """"No effect on local unemployment rates""""  Check it out: http://bit.ly/91jwLP"
"1398","GOP earmark moratorium leads to drop in federal earmark spending--http://bit.ly/bWlSRo"
"1399","RT @RepLynnJenkins: CBO shows the cost of Obama's spending spree http://ht.ly/2wFE9"
"1400","If Congress has a rule on spending restraint, but doesn't obey it, is it really a rule? """"'Pay-go' no-go after 2 weeks"""": http://bit.ly/cgZZk6"
"1401","Debt commission says national debt like a """"cancer"""" http://bit.ly/do3pU9  Says we can't tax our way out of it...Reduce spending perhaps?"
"1402","Congress still spending away.  Senate about to take up bill with 6,000 earmarks: http://wapo.st/gXV3fg"
"1403","RT @GOPLeader: It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax o ..."
"1404","""""House Dems opposed to Obama's proposed spending freeze"""" (The Hill): http://bit.ly/7jRipC"
"1405","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"1406","Enjoying talking to folks in West Jefferson. Business not good but good Christian folks looking for better times. Want gov spending redu ..."
"1407","Spending cuts? Americans say yes in new poll: http://bit.ly/c6e0TK #YouCut"
"1408","He also thinks the world is rushing to judgment on Israel flotilla issue and wants Congress to get a handle on spending."
"1409","NTU gives me an A in their latest congressional vote ratings on taxes and spending. http://bit.ly/aLzGEY"
"1410","New Youtube video: A budget full of spending, taxes &amp; debt. Meaningful spending caps would reduce federal deficit. http://bit.ly/9gvqns"
"1411","AP reports """"US government deficit hits record high"""". http://bit.ly/2SXVbX Time to get spending under control."
"1412","Reps' spending to be posted online, WSJ reports. Great start. I'd like to see federal agencies do the same. http://tinyurl.com/plwbqp"
"1413","Full GAO stimulus spending report here (PDF): http://www.gao.gov/new.items/d09580.pdf"
"1414","RT @RepublicanStudy: Speaker Pelosi won't back down from her lame duck agenda of more spending and more taxes. http://bit.ly/c8v4U5"
"1415","Stand firm against tax dollars for abortions, weak interrogation efforts, massive social spending, more bailout money, left turn in DC #TCOT"
"1416","Sitting at the State of the Union listening to words like responsibilty and accountability just days after a reckless spending spree. #tcot"
"1417","Absurd how much Pilot Oil money Haslam is spending to blatantly mislead voters about my record. Don't let him buy this election w/ untruths."
"1418","All time one day record on US House floor is 40 recorded votes. We are about to blow by that record fighting against runaway spending. #tcot"
"1419","Rutherford Co GOP picnic today..pledged no tax increase, less spending, 2nd ammdt always-no exceptions,no excuses+ 2020 Vision for Tn.#Tcot"
"1420","Pres Obama's speech sets new standard on unrealistic rhetoric. Promises of doing all that w/out massive spending defies logic. Caution!#tcot"
"1421","We can feel momentum in all 3 grand divisions. Haslam just raised his spending- Pilot Oil money flowing. People can cap it !!"
"1422","Just did CNN live with Rep Blackburn. Said """"dems are on spending steroids"""". Very little stimulus in bill. Need incentives for entrepenuers."
"1423","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1424","@LaGrassRootsNet new site up for YOU to vote on fed spending to cut. @GOPWhip @EricCantor has it here http://bit.ly/9hAmRy #latcot #tcot"
"1425","RT @GOPLeader 2 help economy get back 2 creating jobs, stop DC spending binge &amp; tax hikes &amp; end job-killing mandates, starting w/ Obamacare"
"1426","Discussed election, plan to create jobs, cut spending, and repeal &amp; replace ObamaCare on @WBRZ this morning.� Video: http://j.mp/cqbhbV"
"1427","Re Obama spending �freeze� � one small step for debt, many giant leaps needed: http://bit.ly/bv1oPR #latcot #tweetcongress"
"1428","RT @gopconference: GOP Pushes""""Cut-As-You-Go"""" For Less Spending &amp; Gov't http://bit.ly/fXxPOl #GOP"
"1429","Great advice: DEM. Sen. urges Obama to veto $446.8 billion spending bill with 5224 earmarks http://bit.ly/5G81uN #latcot #tcot"
"1430","RT @GOPWhip Take 5 minutes &amp; submit your ideas for how Congress should cut spending via�#YouCut:�http://j.mp/avqqKx"
"1431","AP Fact Check: ObamaCare to increase health care spending: http://j.mp/9ikfOW #tcot"
"1432","RT @USASpeakingOut: Slowing spending is not enough; Rep. @boblatta has a plan for real cuts.� Speak out here: http://bit.ly/aD9jFz"
"1433","RT @USASpeakingOut Instead of tax hikes, @Jim_Jordan @RepTomPrice say cut deficit by stopping spending � Vote here: http://bit.ly/9d5IOu"
"1434","RT @USASpeakingOut To Stop the Spending, Rep. Ed Royce has plan to end bailouts and protect taxpayers. Speak Out Now! http://bit.ly/bWHMIr"
"1435","RT @GOPLeader�More Than 100 Economists Say Cut Spending &amp; Repeal ObamaCare Now to Create Jobs�http://bit.ly/b0DSoC #latcot #tcot"
"1436","RT @GOPWhip Over 1,350,000�#YouCut�votes to cut wasteful spending in Washington have been cast. Vote here: http://j.mp/avqqKx #latcot #tcot"
"1437","@Heritage explains federal spending problem: http://bit.ly/aNrjpc Frightening numbers in here. #latcot #tcot"
"1438","Obama 2/09:�What do you think a stimulus is? It�s spending-that's the whole point!� WT 1/10:�Stimulus price tag soars as jobless rate rises�"
"1439","Outrageous! CBO reveals ObamaCare will cost $115 billion more than original estimate, w/ 10 yr spending over $1Trillion http://bit.ly/9b8Ycz"
"1440","Baucus Plan Hides Nearly $1.2 Trillion in Additional Spending http://tinyurl.com/yht5arf #tcot"
"1441","We need less government and less spending. We need new ideas, we need YOUR ideas. Help change policies in D.C. http://bit.ly/cN84ut"
"1442","Defeat runaway spending in Congress � Vote for spending cuts for the House to enact. I encourage you to vote - http://bit.ly/avqqKx"
"1443","One of the things you'll see out of a Republican-led House is bringing bills, every week, to the floor that cut spending."
"1444","Addressing our staggering national debt is not a partisan calling - it is a national imperative to get spending under control.  #tcot"
